ID,s_id,grade,subject,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
2798,3574,2,social,13,1,77.92,1,99,13,15.38,84.62,53.85,23.08,23.08,7.69,0,0,15.38,0,0,0,0,15.38,0,15.38,0,23.08,7.69,0,0,0,0,7.69,7.69,0,0,0,0,15.38,0,0,0,15.38,23.08,7.69,7.69,7.69,0,0,0,7.69,0,0,7.69,0,0,0,0,0,7.69,0,0,0,7.69,0,7.69,7.69,0,0,0,0,0,0,7.69,0,0,0,0,7.69,0,0,7.69,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0
2799,3575,2,science,20,98.58,69.14,1,25.77,20,25,85,50,0,0,0,0,0,0,0,0,20,10,10,0,10,0,20,5,0,0,0,5,10,5,5,0,5,0,5,0,0,0,0,15,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,10,0,5,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0
2800,3577,1,social,7,5.89,7.67,89.63,25.77,7,14.29,85.71,42.86,14.29,14.29,14.29,0,0,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,14.29,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2801,3579,2,science,70,10.42,4.35,70.81,8.64,17.5,15.71,78.57,51.43,12.86,4.29,1.43,1.43,0,0,1.43,8.57,5.71,1.43,10,7.14,10,5.71,21.43,4.29,0,1.43,2.86,0,1.43,0,1.43,0,1.43,0,2.86,0,0,0,0,24.29,4.29,2.86,4.29,7.14,0,14.29,2.86,0,0,2.86,4.29,0,1.43,0,2.86,1.43,1.43,0,0,0,0,10,8.57,1.43,8.57,2.86,2.86,4.29,1.43,1.43,0,0,0,5.71,0,0,0,0,0,0,10,5.71,4.29,0,0,0,0,0,0,0,0,0
2802,3579,2,social,63,59.85,95.95,1,55.71,10.5,22.22,85.71,49.21,14.29,14.29,1.59,0,0,12.7,0,0,9.52,7.94,11.11,3.17,6.35,0,22.22,3.17,1.59,0,0,1.59,4.76,3.17,1.59,0,0,0,20.63,1.59,0,1.59,15.87,19.05,3.17,6.35,7.94,4.76,0,1.59,4.76,4.76,0,0,1.59,1.59,0,0,0,9.52,1.59,6.35,1.59,0,1.59,6.35,9.52,0,6.35,3.17,3.17,0,1.59,3.17,0,0,0,0,1.59,0,0,1.59,0,0,9.52,9.52,0,0,0,0,0,0,0,0,0,0
2803,3581,2,science,22,1,8.65,61.34,94.75,22,9.09,90.91,63.64,18.18,9.09,4.55,0,0,0,4.55,9.09,0,4.55,18.18,9.09,9.09,9.09,27.27,9.09,4.55,0,4.55,4.55,4.55,4.55,0,0,0,0,4.55,0,0,0,0,22.73,4.55,4.55,4.55,4.55,0,4.55,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,9.09,13.64,4.55,13.64,0,0,13.64,0,0,0,0,0,13.64,4.55,0,0,0,4.55,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0
2804,3581,2,social,33,13.54,50,70.57,25.77,33,12.12,87.88,57.58,15.15,15.15,6.06,9.09,0,0,0,0,3.03,9.09,12.12,6.06,12.12,3.03,30.3,0,3.03,3.03,3.03,0,0,0,0,0,0,0,9.09,0,0,0,0,24.24,0,3.03,15.15,3.03,0,9.09,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,3.03,21.21,0,24.24,9.09,9.09,6.06,0,0,0,0,0,0,0,0,0,0,0,0,6.06,3.03,0,0,0,0,0,0,0,3.03,0,0
2805,3582,2,science,37,33.21,1.6,99,2.3,18.5,13.51,91.89,62.16,10.81,2.7,2.7,0,0,0,0,8.11,16.22,5.41,10.81,10.81,10.81,5.41,21.62,2.7,0,2.7,2.7,0,2.7,0,2.7,0,2.7,0,0,0,0,0,0,29.73,5.41,2.7,8.11,8.11,0,13.51,0,0,0,0,0,0,0,0,0,2.7,0,0,0,2.7,0,5.41,8.11,0,21.62,0,18.92,2.7,0,0,0,0,0,2.7,0,0,0,0,0,0,13.51,5.41,2.7,0,0,0,0,0,0,5.41,0,0
2806,3582,2,social,31,10.24,90.14,1,25.77,15.5,16.13,87.1,61.29,22.58,19.35,6.45,0,0,12.9,0,3.23,3.23,9.68,9.68,6.45,12.9,0,25.81,0,3.23,3.23,0,0,0,0,0,0,0,0,19.35,0,0,0,12.9,29.03,9.68,12.9,3.23,3.23,0,0,0,0,0,0,0,0,0,0,0,6.45,3.23,3.23,3.23,0,0,12.9,9.68,0,3.23,0,3.23,0,6.45,3.23,0,0,0,0,0,0,0,0,0,0,9.68,6.45,3.23,0,0,0,0,0,0,0,0,0
2807,3583,1,science,68,10.86,44.16,2.14,1,34,2.94,86.76,64.71,13.24,5.88,0,0,5.88,0,0,7.35,4.41,10.29,11.76,4.41,17.65,5.88,17.65,0,0,1.47,0,0,7.35,0,7.35,0,0,0,7.35,0,0,0,0,17.65,0,2.94,8.82,5.88,0,8.82,2.94,0,0,1.47,5.88,0,1.47,0,4.41,13.24,1.47,0,7.35,4.41,1.47,1.47,7.35,5.88,8.82,0,7.35,1.47,0,0,0,0,1.47,0,0,0,0,0,0,0,4.41,2.94,1.47,0,0,0,0,0,0,0,0,0
2808,3583,1,social,76,49.71,55.22,33.36,50.32,19,17.11,80.26,51.32,13.16,10.53,3.95,0,0,6.58,0,2.63,5.26,11.84,5.26,6.58,11.84,1.32,21.05,1.32,2.63,3.95,3.95,0,1.32,1.32,0,0,0,0,9.21,0,0,7.89,0,13.16,0,7.89,2.63,0,0,2.63,6.58,6.58,0,0,0,0,0,0,0,3.95,1.32,3.95,1.32,1.32,0,10.53,9.21,0,21.05,9.21,5.26,6.58,0,1.32,0,0,0,0,0,0,0,0,0,0,6.58,5.26,0,0,0,0,0,0,0,1.32,0,0
2809,3584,1,science,9,18.82,1.38,1,25.77,4.5,11.11,88.89,77.78,22.22,11.11,0,0,0,0,11.11,11.11,11.11,11.11,11.11,0,0,22.22,22.22,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,33.33,0,0,22.22,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,22.22,0,0,0,0,0,0,0,0,0,0
2810,3584,1,social,23,35.67,95.89,27.39,25.77,23,13.04,86.96,60.87,17.39,17.39,4.35,4.35,0,8.7,0,0,8.7,8.7,13.04,4.35,8.7,0,26.09,0,0,4.35,8.7,0,0,0,0,0,0,0,17.39,0,0,8.7,0,17.39,8.7,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,17.39,8.7,8.7,4.35,0,0,4.35,17.39,0,17.39,4.35,8.7,4.35,0,4.35,0,0,0,0,0,0,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0
2811,3586,1,science,26,1,35.01,1,1,3.71,11.54,84.62,73.08,19.23,15.38,0,7.69,0,0,7.69,3.85,0,3.85,11.54,0,15.38,23.08,19.23,0,0,0,0,0,7.69,0,7.69,0,0,7.69,15.38,0,0,0,0,11.54,0,3.85,3.85,0,0,3.85,0,0,0,0,0,0,0,0,0,11.54,7.69,3.85,0,0,3.85,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.92,11.54,0,0,0,0,15.38,0,0,0,0,0
2812,3586,1,social,24,1,89.42,1,25.77,12,12.5,91.67,66.67,25,20.83,4.17,0,0,16.67,0,4.17,4.17,0,8.33,4.17,25,0,29.17,0,0,0,0,4.17,0,0,0,0,0,0,16.67,0,0,16.67,0,8.33,0,8.33,0,0,0,0,4.17,4.17,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,25,4.17,8.33,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0
2813,3587,2,science,27,75.9,35.54,58.07,25.77,9,18.52,92.59,51.85,14.81,7.41,7.41,0,0,0,0,7.41,11.11,11.11,7.41,3.7,7.41,0,18.52,0,0,0,0,11.11,0,0,0,0,0,0,3.7,0,0,0,0,22.22,7.41,7.41,0,3.7,7.41,0,3.7,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,3.7,11.11,0,7.41,0,3.7,3.7,3.7,0,0,0,0,0,3.7,0,0,3.7,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
2814,3587,2,social,37,33.21,79.13,36.43,75.85,18.5,32.43,86.49,51.35,10.81,10.81,2.7,2.7,0,5.41,0,0,8.11,5.41,5.41,5.41,18.92,0,8.11,5.41,2.7,0,5.41,0,2.7,2.7,0,0,0,0,10.81,0,0,0,5.41,16.22,5.41,5.41,2.7,0,0,2.7,0,0,0,0,2.7,0,2.7,0,0,8.11,5.41,2.7,2.7,0,0,8.11,2.7,0,16.22,0,5.41,10.81,2.7,5.41,0,0,0,0,0,0,0,0,0,0,5.41,5.41,0,0,0,0,0,0,0,0,0,0
2815,3588,2,science,48,62.04,50,35.37,4.56,48,22.92,81.25,54.17,12.5,6.25,4.17,0,0,2.08,0,6.25,16.67,4.17,4.17,6.25,14.58,0,14.58,0,0,2.08,0,2.08,6.25,2.08,4.17,0,4.17,0,4.17,0,0,2.08,0,8.33,2.08,4.17,0,0,2.08,0,6.25,4.17,2.08,0,0,0,0,0,0,4.17,0,2.08,2.08,0,0,12.5,2.08,2.08,14.58,2.08,8.33,4.17,0,0,0,0,0,4.17,0,0,0,0,0,0,6.25,2.08,0,0,0,0,0,0,4.17,0,0,0
2816,3588,2,social,35,29.3,61.26,1.94,99,11.67,11.43,85.71,54.29,14.29,14.29,5.71,0,0,8.57,0,0,0,14.29,8.57,14.29,5.71,0,14.29,8.57,2.86,0,0,0,17.14,17.14,0,0,0,0,8.57,0,0,0,8.57,14.29,2.86,8.57,0,2.86,0,0,0,0,0,0,0,0,0,0,0,11.43,0,2.86,0,8.57,0,8.57,2.86,0,8.57,0,8.57,0,2.86,0,0,0,0,0,0,0,0,0,0,0,11.43,8.57,2.86,0,0,0,0,0,0,0,0,0
2817,3593,2,science,6,18.82,4.8,23.51,25.77,6,33.33,83.33,33.33,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0
2818,3593,2,social,10,8.69,97.69,1,99,10,20,90,60,20,20,0,0,0,20,0,0,10,0,10,0,20,0,20,10,0,0,0,0,20,20,0,0,0,0,20,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
2819,3596,2,science,17,93.26,11.97,99,25.77,8.5,17.65,88.24,47.06,17.65,11.76,11.76,0,0,0,0,5.88,23.53,0,0,5.88,0,0,17.65,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,17.65,11.76,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,5.88,0,0,0,0,5.88,0,17.65,0,11.76,5.88,0,0,0,0,0,0,0,0,0,0,0,0,11.76,11.76,0,0,0,0,0,0,0,0,0,0
2820,3596,2,social,80,23.1,94.78,7.84,25.77,16,26.25,80,48.75,20,17.5,7.5,6.25,0,3.75,0,2.5,6.25,3.75,13.75,6.25,1.25,0,21.25,1.25,1.25,5,5,0,0,0,0,0,0,0,17.5,0,0,0,3.75,22.5,7.5,11.25,6.25,0,0,0,1.25,0,0,1.25,0,0,0,0,0,16.25,12.5,10,0,0,0,5,10,0,7.5,2.5,2.5,2.5,1.25,7.5,0,0,0,0,1.25,0,1.25,0,0,0,7.5,6.25,0,0,0,0,0,0,0,1.25,0,0
2821,3598,2,science,64,1,3.05,95.6,25.77,64,17.19,82.81,57.81,9.38,4.69,4.69,0,0,0,0,4.69,3.12,4.69,18.75,15.62,15.62,9.38,29.69,1.56,0,6.25,3.12,0,0,0,0,0,0,0,4.69,0,0,0,0,20.31,4.69,3.12,0,3.12,0,9.38,0,0,0,0,7.81,0,7.81,0,0,0,0,0,0,0,0,15.62,9.38,0,12.5,0,4.69,7.81,0,0,0,0,1.56,1.56,0,0,0,0,0,0,10.94,1.56,0,0,0,0,0,0,0,9.38,0,0
2822,3598,2,social,101,14.69,46.04,48.61,98.98,25.25,11.88,76.24,51.49,17.82,14.85,5.94,2.97,1.98,0.99,2.97,2.97,6.93,3.96,11.88,4.95,6.93,4.95,23.76,1.98,0,1.98,0,1.98,5.94,5.94,0,0,0,0,10.89,0,0,0,0.99,25.74,4.95,9.9,2.97,2.97,1.98,5.94,0,0,0,0,0.99,0,0,0,0.99,6.93,3.96,3.96,0,0,0,2.97,13.86,2.97,7.92,2.97,3.96,1.98,0,4.95,0,0,0,0,0,0,0,0,0,0,8.91,3.96,0,0,0,0,0,0,0,4.95,0,0
2823,3599,1,science,60,29.88,30.86,54.43,1,10,21.67,88.33,58.33,15,8.33,5,0,0,0,3.33,6.67,8.33,8.33,11.67,10,5,3.33,18.33,1.67,0,6.67,0,1.67,8.33,0,8.33,0,3.33,1.67,6.67,1.67,0,0,0,28.33,10,18.33,3.33,0,0,3.33,0,0,0,0,0,0,0,0,0,11.67,0,1.67,8.33,1.67,0,1.67,11.67,0,6.67,0,5,1.67,0,0,1.67,0,1.67,1.67,0,0,0,0,0,0,16.67,10,0,0,0,0,0,0,0,6.67,0,0
2824,3599,1,social,57,35.06,89.02,2.09,6.35,11.4,26.32,78.95,57.89,15.79,10.53,3.51,1.75,0,5.26,0,5.26,8.77,7.02,17.54,7.02,1.75,0,22.81,1.75,0,5.26,0,1.75,1.75,0,1.75,0,0,0,14.04,0,0,5.26,0,17.54,7.02,12.28,3.51,0,0,0,0,0,0,0,0,0,0,0,0,10.53,8.77,7.02,0,0,1.75,1.75,14.04,1.75,7.02,5.26,1.75,0,0,7.02,0,0,0,0,0,0,0,0,0,0,8.77,8.77,0,0,0,0,0,0,0,0,0,0
2825,3602,2,science,32,99,37.72,74.76,25.77,16,12.5,84.38,56.25,12.5,6.25,6.25,0,0,0,0,6.25,18.75,15.62,6.25,0,3.12,0,9.38,3.12,0,0,0,0,6.25,3.12,3.12,0,0,3.12,3.12,0,0,0,0,3.12,0,3.12,0,0,0,0,3.12,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,3.12,3.12,3.12,18.75,0,18.75,0,9.38,9.38,0,0,0,0,6.25,0,0,6.25,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0
2826,3603,2,science,16,56.25,1,35.37,25.77,16,18.75,93.75,68.75,6.25,6.25,6.25,0,0,0,0,0,12.5,12.5,18.75,0,6.25,12.5,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.25,6.25,6.25,6.25,0,0,12.5,0,0,0,0,6.25,0,6.25,0,0,6.25,0,6.25,0,0,0,6.25,18.75,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0
2827,3603,2,social,10,1.92,15.86,3.37,25.77,10,10,80,70,30,30,20,0,0,10,0,0,0,10,20,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,30,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
2828,3604,2,science,47,49.07,41.59,8.51,25.77,11.75,14.89,80.85,53.19,17.02,10.64,4.26,0,0,0,6.38,6.38,8.51,10.64,4.26,4.26,6.38,8.51,19.15,0,0,2.13,0,2.13,0,0,0,0,0,0,12.77,0,0,0,0,17.02,4.26,8.51,2.13,0,2.13,2.13,6.38,0,6.38,0,6.38,0,0,0,6.38,0,0,0,0,0,0,10.64,6.38,0,4.26,2.13,2.13,0,0,0,0,0,0,4.26,2.13,0,2.13,0,0,0,19.15,8.51,0,8.51,0,0,0,0,0,2.13,0,0
2829,3604,2,social,45,18.82,96.21,1,25.77,9,13.33,88.89,55.56,17.78,15.56,2.22,2.22,0,11.11,0,2.22,4.44,6.67,13.33,4.44,8.89,0,20,0,0,2.22,2.22,2.22,4.44,2.22,2.22,0,0,0,17.78,0,0,0,11.11,20,6.67,8.89,6.67,0,2.22,0,0,0,0,0,2.22,2.22,0,0,0,11.11,6.67,6.67,0,0,2.22,8.89,6.67,0,8.89,2.22,6.67,0,4.44,6.67,4.44,0,0,0,0,0,0,0,0,0,13.33,11.11,0,0,0,0,0,2.22,0,0,0,0
2830,3606,1,science,29,11.27,1.94,3.81,1,9.67,13.79,86.21,65.52,13.79,13.79,10.34,3.45,0,0,0,0,13.79,3.45,20.69,0,6.9,13.79,27.59,0,0,0,0,0,3.45,0,3.45,0,0,0,3.45,0,0,0,0,20.69,3.45,6.9,6.9,0,0,3.45,0,0,0,0,3.45,0,0,0,3.45,3.45,3.45,0,0,0,0,0,24.14,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,17.24,10.34,0,0,0,0,0,0,0,6.9,0,0
2831,3606,1,social,14,68.29,99,1.06,25.77,7,7.14,85.71,57.14,14.29,14.29,0,7.14,0,7.14,0,0,14.29,7.14,21.43,0,0,0,21.43,0,0,0,7.14,0,0,0,0,0,0,0,28.57,0,0,14.29,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,21.43,14.29,14.29,0,0,0,0,14.29,0,21.43,7.14,7.14,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0
2832,3609,2,science,49,81.96,41.92,1,25.77,7,34.69,85.71,53.06,2.04,2.04,0,0,0,0,2.04,0,16.33,8.16,4.08,6.12,18.37,2.04,16.33,0,0,2.04,4.08,0,0,0,0,0,0,0,2.04,0,0,0,0,18.37,2.04,12.24,2.04,0,0,2.04,0,0,0,0,4.08,0,0,0,4.08,8.16,0,8.16,0,0,0,6.12,10.2,0,4.08,2.04,2.04,0,6.12,0,0,0,0,4.08,0,0,0,0,0,0,14.29,12.24,0,0,0,2.04,0,0,0,0,0,0
2833,3609,2,social,24,38.6,50,7.84,25.77,24,16.67,83.33,50,8.33,8.33,4.17,0,0,4.17,0,0,0,12.5,20.83,0,8.33,0,25,0,0,0,4.17,0,8.33,4.17,4.17,0,0,0,4.17,0,0,0,4.17,16.67,8.33,8.33,4.17,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,4.17,0,4.17,4.17,4.17,12.5,0,8.33,0,8.33,0,8.33,0,4.17,0,0,0,0,0,0,0,0,0,4.17,4.17,0,0,0,0,0,0,0,0,0,0
2834,3610,2,science,48,67.53,20.24,84.47,4.56,16,25,83.33,56.25,14.58,4.17,4.17,0,0,0,0,10.42,16.67,4.17,10.42,0,8.33,2.08,18.75,2.08,2.08,0,4.17,2.08,2.08,0,2.08,0,2.08,0,2.08,0,0,0,0,20.83,6.25,10.42,2.08,2.08,0,4.17,2.08,0,2.08,0,0,0,0,0,0,2.08,0,2.08,0,0,0,4.17,8.33,0,14.58,2.08,6.25,6.25,0,0,0,0,0,4.17,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0
2835,3610,2,social,71,1,50,17.93,98.42,14.2,19.72,90.14,61.97,26.76,15.49,8.45,1.41,0,5.63,0,11.27,4.23,4.23,16.9,8.45,9.86,0,25.35,5.63,0,1.41,4.23,2.82,5.63,5.63,0,0,0,0,8.45,0,0,0,5.63,23.94,12.68,8.45,2.82,0,1.41,1.41,0,0,0,0,1.41,1.41,0,0,0,4.23,2.82,1.41,0,1.41,0,2.82,15.49,0,1.41,0,1.41,0,2.82,1.41,0,0,0,0,0,0,0,0,0,0,14.08,5.63,0,0,0,0,1.41,0,0,7.04,0,0
2836,3612,2,science,36,24.62,20.24,23.51,25.77,12,19.44,86.11,66.67,16.67,8.33,5.56,0,0,0,2.78,8.33,8.33,11.11,13.89,8.33,8.33,2.78,33.33,0,0,5.56,0,0,0,0,0,0,0,0,2.78,0,0,0,0,19.44,5.56,8.33,0,2.78,0,2.78,0,0,0,0,5.56,0,0,0,5.56,0,0,0,0,0,0,13.89,19.44,0,2.78,0,2.78,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,5.56,0,0,0,2.78,0,0,0,0,0,0
2837,3612,2,social,46,9.72,41.41,1,25.77,15.33,17.39,84.78,56.52,15.22,13.04,6.52,0,0,6.52,0,2.17,2.17,8.7,10.87,8.7,15.22,0,26.09,2.17,2.17,4.35,0,2.17,0,0,0,0,0,0,10.87,0,0,0,6.52,34.78,4.35,13.04,8.7,8.7,0,6.52,2.17,2.17,0,0,0,0,0,0,0,4.35,0,2.17,2.17,0,0,6.52,8.7,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52,6.52,0,0,0,0,0,0,0,0,0,0
2838,3613,2,science,15,34.14,9.13,82.75,25.77,15,26.67,80,53.33,6.67,6.67,6.67,0,0,0,0,0,20,0,13.33,6.67,13.33,6.67,20,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,6.67,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,13.33,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,6.67,0,0,6.67,0,0
2839,3613,2,social,43,50.06,94.81,1,25.77,10.75,16.28,88.37,53.49,20.93,16.28,2.33,2.33,0,11.63,0,4.65,6.98,9.3,6.98,0,9.3,0,16.28,0,0,0,2.33,2.33,4.65,2.33,2.33,0,0,0,16.28,0,0,0,11.63,18.6,6.98,9.3,4.65,0,2.33,0,0,0,0,0,2.33,2.33,0,0,0,11.63,4.65,4.65,0,2.33,2.33,9.3,2.33,0,11.63,4.65,6.98,0,2.33,2.33,2.33,0,2.33,0,0,0,0,0,0,0,11.63,9.3,0,0,0,0,0,2.33,0,0,0,0
2840,3619,1,science,36,18.82,39.05,39.76,25.77,18,11.11,83.33,61.11,16.67,11.11,5.56,0,0,0,5.56,5.56,5.56,11.11,11.11,5.56,11.11,5.56,16.67,2.78,0,2.78,0,0,5.56,2.78,2.78,0,0,2.78,11.11,0,0,0,0,11.11,2.78,5.56,0,0,0,2.78,2.78,0,0,2.78,0,0,0,0,0,5.56,0,0,2.78,2.78,0,0,13.89,0,8.33,0,5.56,2.78,0,0,2.78,0,0,0,2.78,0,0,2.78,0,0,8.33,2.78,0,0,0,0,2.78,0,0,2.78,0,0
2841,3619,1,social,20,1,30.86,74.76,1,10,20,85,65,40,25,15,0,0,10,0,10,0,5,5,15,5,0,10,5,0,5,0,0,5,0,5,0,0,5,10,0,0,10,0,25,10,10,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,5,0,0,0,0,0
2842,3621,2,social,23,5.4,33.19,9.25,93.61,23,17.39,73.91,60.87,21.74,21.74,13.04,0,0,4.35,4.35,0,0,8.7,8.7,8.7,13.04,0,13.04,0,0,0,0,0,4.35,4.35,0,0,0,0,8.7,0,0,0,4.35,13.04,4.35,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,4.35,0,4.35,0,4.35,0,0,0,0,0,0,0,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0
2843,3624,2,science,32,47.36,10.58,74.76,25.77,10.67,12.5,84.38,59.38,18.75,6.25,6.25,0,0,0,0,12.5,12.5,6.25,12.5,6.25,3.12,0,28.12,0,0,6.25,3.12,0,0,0,0,0,0,0,0,0,0,0,0,21.88,6.25,9.38,0,0,0,6.25,0,0,0,0,9.38,0,3.12,0,6.25,6.25,0,0,3.12,3.12,0,9.38,18.75,0,6.25,0,6.25,0,0,0,0,0,0,0,3.12,0,0,3.12,0,0,15.62,9.38,0,0,0,0,0,0,0,0,0,6.25
2844,3624,2,social,27,18.82,13.32,58.07,25.77,13.5,29.63,85.19,55.56,14.81,11.11,11.11,0,0,0,0,3.7,3.7,7.41,18.52,7.41,3.7,0,25.93,7.41,7.41,3.7,0,3.7,0,0,0,0,0,0,3.7,0,0,0,0,29.63,7.41,11.11,3.7,3.7,0,3.7,0,0,0,0,0,0,0,0,0,3.7,3.7,3.7,0,0,0,3.7,14.81,3.7,3.7,0,3.7,0,3.7,7.41,0,0,0,0,0,0,0,0,0,0,14.81,7.41,7.41,0,0,0,0,0,0,0,0,0
2845,3625,1,science,29,50.74,75.49,11.5,25.77,29,6.9,93.1,68.97,13.79,10.34,0,0,3.45,0,6.9,3.45,6.9,17.24,13.79,3.45,10.34,3.45,20.69,3.45,0,3.45,0,3.45,6.9,3.45,3.45,0,0,0,10.34,0,0,0,0,17.24,0,6.9,3.45,6.9,3.45,3.45,0,0,0,0,6.9,0,6.9,0,0,6.9,0,0,3.45,0,3.45,0,13.79,3.45,13.79,0,13.79,0,0,0,6.9,0,0,0,0,0,0,0,0,0,6.9,3.45,3.45,0,0,0,0,0,0,0,0,0
2846,3625,1,social,24,62.04,50,1,92.4,24,0,66.67,41.67,0,0,0,0,0,0,0,0,4.17,12.5,20.83,4.17,8.33,0,29.17,8.33,4.17,0,4.17,0,4.17,4.17,0,0,0,0,4.17,0,0,0,0,4.17,0,0,4.17,0,0,0,0,0,0,0,4.17,4.17,0,4.17,0,0,0,0,0,0,0,0,29.17,0,0,0,0,0,0,0,0,0,0,0,8.33,4.17,4.17,0,0,0,4.17,4.17,0,0,0,0,0,0,0,0,0,0
2847,3626,2,science,8,38.6,10.58,99,25.77,8,25,75,50,12.5,12.5,12.5,0,0,0,0,0,12.5,0,12.5,0,12.5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2848,3626,2,social,28,29.3,50,1,25.77,28,28.57,82.14,53.57,25,14.29,7.14,0,0,7.14,0,10.71,0,14.29,0,7.14,10.71,0,21.43,0,0,0,0,3.57,0,0,0,0,0,0,7.14,0,0,0,7.14,25,7.14,10.71,7.14,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,21.43,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,3.57,0,0,0,0,0
